UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,anomaly,anomaly_score
2157,M17016,M,299.4,308.9,1457,41.5,201,0,0,0,0,0,0,1,0.15781221836938886
2158,M17017,M,299.4,309.0,1939,19.8,204,0,0,0,0,0,0,1,0.03309587652838497
2159,M17018,M,299.5,309.0,1399,49.7,207,0,0,0,0,0,0,1,0.1354632466341643
2160,M17019,M,299.5,309.0,1602,31.3,210,0,0,0,0,0,0,1,0.13601617419672085
2161,L49340,L,299.4,309.0,1507,41.0,213,0,0,0,0,0,0,1,0.1645886506337701
2162,L49341,L,299.4,309.1,1464,40.5,215,0,0,0,0,0,0,1,0.1621132890789334
2163,L49342,L,299.5,309.1,1336,42.1,217,0,0,0,0,0,0,1,0.13297658521640748
2164,L49343,L,299.6,309.2,1422,39.8,219,0,0,0,0,0,0,1,0.15106072216886218
2165,L49344,L,299.6,309.2,1540,36.7,221,0,0,0,0,0,0,1,0.1523339122195198
2166,L49345,L,299.5,309.1,1476,47.8,223,0,0,0,0,0,0,1,0.15575596926493507
2167,M17026,M,299.6,309.2,1867,23.4,225,1,1,0,0,0,0,1,0.046341224871912834
2168,H31581,H,299.6,309.1,1588,41.3,0,0,0,0,0,0,0,1,0.1455671324437185
2169,M17028,M,299.5,309.1,1420,49.5,5,0,0,0,0,0,0,1,0.14542705065781458
2170,L49349,L,299.5,309.1,1415,49.2,8,0,0,0,0,0,0,1,0.14403716031332564
2171,M17030,M,299.4,309.1,1500,43.3,10,0,0,0,0,0,0,1,0.16426450281461363
2172,L49351,L,299.5,309.1,1502,44.6,13,0,0,0,0,0,0,1,0.1595271792386061
2173,L49352,L,299.5,309.2,1816,23.0,15,0,0,0,0,0,0,1,0.0680777661431754
2174,M17033,M,299.5,309.2,1495,41.6,17,0,0,0,0,0,0,1,0.16171711581718934
2175,L49354,L,299.6,309.2,1572,33.4,20,0,0,0,0,0,0,1,0.13329533022804785
2176,M17035,M,299.5,309.2,1590,35.9,22,0,0,0,0,0,0,1,0.14719282049754073
2177,M17036,M,299.6,309.3,1387,48.3,25,0,0,0,0,0,0,1,0.13835152518879024
2178,M17037,M,299.6,309.2,1393,47.7,28,0,0,0,0,0,0,1,0.14289482370912765
2179,L49358,L,299.6,309.2,1602,37.3,31,0,0,0,0,0,0,1,0.1424271831381368
2180,L49359,L,299.6,309.2,1601,33.3,33,0,0,0,0,0,0,1,0.13307977723913345
2181,H31594,H,299.6,309.2,1597,36.3,35,0,0,0,0,0,0,1,0.14190381606551317
2182,H31595,H,299.5,309.1,1548,44.3,40,0,0,0,0,0,0,1,0.15095044841207939
2183,M17042,M,299.5,309.2,1314,61.8,45,0,0,0,0,0,0,1,0.06268762584561349
2184,M17043,M,299.6,309.3,1577,39.8,48,0,0,0,0,0,0,1,0.1391752513129838
2185,L49364,L,299.8,309.4,1475,43.4,51,0,0,0,0,0,0,1,0.16135131217128645
2186,L49365,L,299.8,309.4,1630,32.4,53,0,0,0,0,0,0,1,0.12831194812060448
2187,L49366,L,299.7,309.4,1445,42.9,55,0,0,0,0,0,0,1,0.15709689535464755
2188,M17047,M,299.8,309.4,1439,47.4,57,0,0,0,0,0,0,1,0.1513315797329982
2189,L49368,L,299.7,309.3,1420,44.1,60,0,0,0,0,0,0,1,0.14709336883236562
2190,H31603,H,299.7,309.2,1554,41.6,62,0,0,0,0,0,0,1,0.15215116196428058
2191,M17050,M,299.6,309.1,1471,44.3,67,0,0,0,0,0,0,1,0.15946281575191412
2192,L49371,L,299.6,309.0,1648,33.6,70,0,0,0,0,0,0,1,0.12960763328535324
2193,L49372,L,299.6,309.0,1472,48.8,72,0,0,0,0,0,0,1,0.14858426026674976
2194,M17053,M,299.5,308.9,1448,42.9,74,0,0,0,0,0,0,1,0.15484827586370137
2195,M17054,M,299.6,308.9,1568,35.3,77,0,0,0,0,0,0,1,0.1429199828891155
2196,L49375,L,299.6,308.9,1613,30.8,80,0,0,0,0,0,0,1,0.12674160626354225
2197,M17056,M,299.7,308.9,1551,35.4,82,0,0,0,0,0,0,1,0.14464578607272122
2198,L49377,L,299.7,309.0,1412,49.2,85,0,0,0,0,0,0,1,0.1399713252755666
2199,M17058,M,299.7,308.9,1478,41.0,87,0,0,0,0,0,0,1,0.1548505011067764
2200,M17059,M,299.8,309.1,1268,58.0,90,0,0,0,0,0,0,1,0.061430313821165705
2201,L49380,L,299.8,309.1,1546,35.6,93,0,0,0,0,0,0,1,0.15042130811562354
2202,L49381,L,299.8,309.0,1567,36.1,95,0,0,0,0,0,0,1,0.14747247850121747
2203,M17062,M,299.9,309.2,1548,35.7,97,0,0,0,0,0,0,1,0.14476432347398271
2204,L49383,L,299.8,309.0,1614,30.8,100,0,0,0,0,0,0,1,0.12397718382050588
2205,M17064,M,299.7,309.1,1352,46.1,102,0,0,0,0,0,0,1,0.13740491656895854
2206,L49385,L,299.9,309.2,1624,34.6,105,0,0,0,0,0,0,1,0.12396881194532677
2207,L49386,L,299.9,309.2,1436,52.0,107,0,0,0,0,0,0,1,0.13290478066888323
2208,L49387,L,299.8,309.2,1591,37.5,109,0,0,0,0,0,0,1,0.146409843581002
2209,H31622,H,299.8,309.2,1435,42.6,111,0,0,0,0,0,0,1,0.15646180824815437
2210,L49389,L,299.8,309.3,1386,49.4,116,0,0,0,0,0,0,1,0.13541418615321643
2211,L49390,L,299.7,309.2,1401,54.1,118,0,0,0,0,0,0,1,0.12149028170764703
2212,M17071,M,299.6,309.0,1245,64.0,120,0,0,0,0,0,0,1,0.0319292253466682
2213,L49392,L,299.7,309.1,1475,40.0,123,0,0,0,0,0,0,1,0.15850032819915955
2214,L49393,L,299.7,309.1,1473,39.4,125,0,0,0,0,0,0,1,0.15896868739524622
2215,H31628,H,299.7,309.2,1355,44.8,127,0,0,0,0,0,0,1,0.1365842128455244
2216,H31629,H,299.7,309.2,1468,49.6,132,0,0,0,0,0,0,1,0.1371628549060821
2217,L49396,L,299.7,309.2,1645,30.8,137,0,0,0,0,0,0,1,0.12272601711047648
2218,L49397,L,299.7,309.1,1347,55.3,139,0,0,0,0,0,0,1,0.10688396511248405
2219,L49398,L,299.7,309.1,1713,33.5,141,0,0,0,0,0,0,1,0.11709145344530913
2220,M17079,M,299.6,309.1,1435,48.4,143,0,0,0,0,0,0,1,0.14803282523177785
2221,M17080,M,299.6,309.0,1736,26.1,146,0,0,0,0,0,0,1,0.09049335244609436
2222,L49401,L,299.6,309.0,1372,60.4,149,0,0,0,0,0,0,1,0.07874133768881553
2223,L49402,L,299.7,309.0,1605,33.0,151,0,0,0,0,0,0,1,0.13561183754909356
2224,L49403,L,299.6,309.0,1413,48.5,153,0,0,0,0,0,0,1,0.14344404338495004
2225,M17084,M,299.7,309.0,1645,31.9,155,0,0,0,0,0,0,1,0.12725138113668238
2226,M17085,M,299.7,309.0,1465,49.0,158,0,0,0,0,0,0,1,0.142346745158684
2227,M17086,M,299.6,308.9,1685,27.8,161,0,0,0,0,0,0,1,0.10509214961677876
2228,L49407,L,299.5,308.8,1965,20.4,164,0,0,0,0,0,0,1,0.023823607276660552
2229,H31642,H,299.4,308.6,1542,41.8,166,0,0,0,0,0,0,1,0.15553646156673762
2230,L49409,L,299.4,308.7,1681,30.8,171,0,0,0,0,0,0,1,0.126198862091553
2231,L49410,L,299.5,308.7,1446,45.7,173,0,0,0,0,0,0,1,0.155228144586116
2232,L49411,L,299.4,308.6,1415,56.4,175,0,0,0,0,0,0,1,0.10951794088860489
2233,L49412,L,299.5,308.6,1672,30.5,177,0,0,0,0,0,0,1,0.12283967372430199
2234,L49413,L,299.5,308.7,2549,13.0,179,1,0,0,1,0,0,-1,-0.07296966678171823
2235,L49414,L,299.4,308.6,1492,40.5,181,0,0,0,0,0,0,1,0.1523336812851353
2236,M17095,M,299.4,308.6,1455,42.7,183,0,0,0,0,0,0,1,0.15494223072852376
2237,M17096,M,299.3,308.5,1422,43.1,186,0,0,0,0,0,0,1,0.14955391454395323
2238,L49417,L,299.3,308.6,1403,50.6,189,0,0,0,0,0,0,1,0.13506849103123886
2239,L49418,L,299.3,308.6,1474,49.6,191,0,0,0,0,0,0,1,0.13819285610697712
2240,L49419,L,299.2,308.6,1381,50.0,193,0,0,0,0,0,0,1,0.13001480079707145
2241,L49420,L,299.2,308.5,1457,44.7,195,0,0,0,0,0,0,1,0.15199130932185
2242,L49421,L,299.2,308.4,1711,28.9,197,0,0,0,0,0,0,1,0.11385631579703431
2243,L49422,L,299.2,308.4,1667,29.0,199,0,0,0,0,0,0,1,0.11356757769665815
2244,L49423,L,299.2,308.4,1465,35.0,201,0,0,0,0,0,0,1,0.1423519678497901
2245,M17104,M,299.3,308.4,1542,37.5,203,1,1,0,0,0,0,1,0.15205523579902558
2246,M17105,M,299.3,308.4,1438,42.3,0,0,0,0,0,0,0,1,0.15266292556325456
2247,L49426,L,299.3,308.4,1406,47.4,3,0,0,0,0,0,0,1,0.14467333022966938
2248,M17107,M,299.2,308.4,1396,48.5,5,0,0,0,0,0,0,1,0.1355520012482429
2249,M17108,M,299.3,308.5,1304,60.6,8,0,0,0,0,0,0,1,0.06076520639099914
2250,L49429,L,299.2,308.5,1442,46.5,11,0,0,0,0,0,0,1,0.14976369467207762
2251,M17110,M,299.2,308.4,1396,48.7,13,0,0,0,0,0,0,1,0.1355520012482429
2252,H31665,H,299.1,308.3,1424,43.4,16,0,0,0,0,0,0,1,0.143519831494894
2253,H31666,H,299.1,308.3,1451,42.8,21,0,0,0,0,0,0,1,0.14679116431328904
2254,L49433,L,299.2,308.4,1386,54.1,26,0,0,0,0,0,0,1,0.11851196601841901
2255,L49434,L,299.1,308.3,1325,46.9,28,0,0,0,0,0,0,1,0.11905850122744777
2256,L49435,L,299.1,308.3,1559,33.7,30,0,0,0,0,0,0,1,0.13278205671928817
2257,L49436,L,299.1,308.3,1489,38.1,32,0,0,0,0,0,0,1,0.1467537307398934
2258,L49437,L,299.1,308.3,1892,25.2,34,0,0,0,0,0,0,1,0.03959548078263808
2259,L49438,L,299.1,308.2,1319,60.3,36,0,0,0,0,0,0,1,0.057117181549088625
2260,L49439,L,299.1,308.3,1431,52.3,38,0,0,0,0,0,0,1,0.1267647874464763
2261,H31674,H,299.1,308.3,1521,36.5,40,0,0,0,0,0,0,1,0.14366553007877053
2262,M17121,M,299.1,308.2,1435,45.2,45,0,0,0,0,0,0,1,0.14090256922521183
2263,L49442,L,299.1,308.3,1533,42.4,48,0,0,0,0,0,0,1,0.15000659582445536
2264,M17123,M,299.2,308.4,1529,43.0,50,0,0,0,0,0,0,1,0.1514405487946653
2265,M17124,M,299.2,308.4,1415,43.5,53,0,0,0,0,0,0,1,0.1446213343580423
2266,M17125,M,299.2,308.4,1330,51.2,56,0,0,0,0,0,0,1,0.11624308123583149
2267,L49446,L,299.2,308.5,1381,60.6,59,0,0,0,0,0,0,1,0.07484494820576171
2268,L49447,L,299.2,308.5,1370,52.4,61,0,0,0,0,0,0,1,0.12333942606296877
2269,L49448,L,299.2,308.5,1438,46.6,63,0,0,0,0,0,0,1,0.14731649049133483
2270,L49449,L,299.3,308.6,1314,48.2,65,0,0,0,0,0,0,1,0.11914757130188469
2271,L49450,L,299.3,308.6,1437,48.1,67,0,0,0,0,0,0,1,0.14809106258788857
2272,L49451,L,299.2,308.5,1821,26.1,69,0,0,0,0,0,0,1,0.07856805078192997
2273,M17132,M,299.3,308.6,1448,52.1,71,0,0,0,0,0,0,1,0.13501552946928091
2274,L49453,L,299.3,308.5,1589,32.7,74,0,0,0,0,0,0,1,0.13838260854193557
2275,L49454,L,299.3,308.6,1520,33.7,76,0,0,0,0,0,0,1,0.14091524653001364
2276,L49455,L,299.3,308.6,1605,37.0,78,0,0,0,0,0,0,1,0.14650932690947804
2277,L49456,L,299.3,308.7,1393,54.2,80,0,0,0,0,0,0,1,0.12295195021169408
2278,H31691,H,299.3,308.7,1408,44.4,82,0,0,0,0,0,0,1,0.1497176253525856
2279,M17138,M,299.3,308.7,1459,35.6,87,0,0,0,0,0,0,1,0.14988090294161366
2280,L49459,L,299.4,308.7,1525,39.0,90,0,0,0,0,0,0,1,0.15615301183864683
2281,L49460,L,299.4,308.8,1390,57.0,92,0,0,0,0,0,0,1,0.10473362938251468
2282,L49461,L,299.3,308.7,1536,38.9,94,0,0,0,0,0,0,1,0.16047129480924793
2283,L49462,L,299.4,308.7,1459,47.6,96,0,0,0,0,0,0,1,0.151080044432592
2284,L49463,L,299.2,308.5,1387,51.1,98,0,0,0,0,0,0,1,0.12878332519984204
2285,L49464,L,299.2,308.5,1378,53.4,100,0,0,0,0,0,0,1,0.1145474407442938
2286,L49465,L,299.4,308.7,1381,56.7,102,0,0,0,0,0,0,1,0.10587660668308074
2287,M17146,M,299.4,308.7,1289,60.5,104,0,0,0,0,0,0,1,0.05322468906672417
2288,L49467,L,299.4,308.6,1746,26.8,107,0,0,0,0,0,0,1,0.10208719735837873
2289,M17148,M,299.4,308.6,1541,39.1,109,0,0,0,0,0,0,1,0.15542358526393774
2290,L49469,L,299.4,308.7,1504,37.8,112,0,0,0,0,0,0,1,0.1562122630201389
2291,M17150,M,299.5,308.7,1321,51.9,114,0,0,0,0,0,0,1,0.11014085767976267
2292,M17151,M,299.5,308.8,1886,20.9,117,0,0,0,0,0,0,1,0.04436840843281997
2293,L49472,L,299.6,308.9,1422,53.2,120,0,0,0,0,0,0,1,0.12027716270699979
2294,L49473,L,299.5,308.9,1520,38.3,122,0,0,0,0,0,0,1,0.1564363923065868
2295,L49474,L,299.4,308.8,1627,32.6,124,0,0,0,0,0,0,1,0.13854822186028637
2296,L49475,L,299.4,308.7,1512,37.2,126,0,0,0,0,0,0,1,0.15560793265632727
2297,L49476,L,299.4,308.7,1553,42.7,128,0,0,0,0,0,0,1,0.15042615415893845
2298,L49477,L,299.3,308.7,1802,26.0,130,0,0,0,0,0,0,1,0.07923491607447508
2299,L49478,L,299.3,308.6,1482,37.6,132,0,0,0,0,0,0,1,0.1562449468007115
2300,L49479,L,299.4,308.7,1446,62.9,134,1,0,0,1,0,0,1,0.07999515295965443
2301,L49480,L,299.3,308.6,1371,50.5,136,0,0,0,0,0,0,1,0.13105441919043692
2302,M17161,M,299.2,308.6,1586,35.7,138,0,0,0,0,0,0,1,0.14524791241354235
2303,L49482,L,299.2,308.5,1515,39.8,141,0,0,0,0,0,0,1,0.15324525161338537
2304,L49483,L,299.2,308.5,1374,53.6,143,0,0,0,0,0,0,1,0.11517981245600106
2305,L49484,L,299.1,308.5,1455,39.8,145,0,0,0,0,0,0,1,0.14967664120704122
2306,H31719,H,299.2,308.5,1342,47.5,147,0,0,0,0,0,0,1,0.13099904164641762
2307,L49486,L,299.1,308.6,1260,57.8,152,0,0,0,0,0,0,1,0.05556974498780687
2308,H31721,H,299.0,308.5,1623,33.5,154,0,0,0,0,0,0,1,0.13175978422893292
2309,L49488,L,299.1,308.5,1371,55.5,159,0,0,0,0,0,0,1,0.10468334374321275
2310,L49489,L,299.1,308.6,1611,31.4,161,0,0,0,0,0,0,1,0.1330187419821075
2311,M17170,M,299.0,308.4,1535,47.5,163,0,0,0,0,0,0,1,0.13995282738811843
2312,M17171,M,299.1,308.6,1491,38.5,166,0,0,0,0,0,0,1,0.15368983148451565
2313,M17172,M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0,1,0.14295921895022767
2314,M17173,M,299.1,308.8,1725,26.6,172,0,0,0,0,0,0,1,0.10720619201105058
2315,L49494,L,299.2,308.9,1368,47.2,175,0,0,0,0,0,0,1,0.1363887300360372
2316,L49495,L,299.2,308.9,1526,37.9,177,0,0,0,0,0,0,1,0.15678387848123876
2317,L49496,L,299.2,308.8,1542,39.2,179,0,0,0,0,0,0,1,0.15930333803120944
2318,L49497,L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0,1,0.1380363092114537
2319,L49498,L,299.2,308.8,1405,51.4,183,0,0,0,0,0,0,1,0.13676669119952134
2320,M17179,M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0,1,0.12290035550177653
2321,H31734,H,299.2,308.8,1440,39.1,188,0,0,0,0,0,0,1,0.15373907722462404
2322,M17181,M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0,1,0.11080374499790091
2323,L49502,L,299.2,308.7,1514,41.9,196,0,0,0,0,0,0,1,0.15763871985268219
2324,M17183,M,299.2,308.7,1401,47.0,198,0,0,0,0,0,0,1,0.14136493724668142
2325,L49504,L,299.3,308.8,1636,29.9,201,0,0,0,0,0,0,1,0.12960937333780015
2326,L49505,L,299.3,308.8,1603,33.9,203,0,0,0,0,0,0,1,0.14245250910754842
2327,M17186,M,299.4,308.7,1487,52.6,205,0,0,0,0,0,0,1,0.12580086468224688
2328,M17187,M,299.3,308.7,1420,50.3,208,0,0,0,0,0,0,1,0.14135340089638754
2329,L49508,L,299.3,308.7,1579,36.3,211,0,0,0,0,0,0,1,0.1522031275946059
2330,L49509,L,299.3,308.7,1484,40.5,213,0,0,0,0,0,0,1,0.16011758450434121
2331,M17190,M,299.3,308.7,1390,49.3,215,0,0,0,0,0,0,1,0.1384559584883971
2332,L49511,L,299.3,308.6,1384,53.6,218,1,0,0,0,1,0,1,0.12193660836944809
2333,L49512,L,299.2,308.5,1378,50.4,220,1,0,0,0,1,0,1,0.1262571807838077
2334,L49513,L,299.2,308.5,1445,45.2,222,0,0,0,0,0,0,1,0.1531375543381442
2335,L49514,L,299.2,308.4,1445,43.5,224,0,0,0,0,0,0,1,0.15347986729877489
2336,L49515,L,299.2,308.4,1509,39.4,0,0,0,0,0,0,0,1,0.15292577707787652
2337,L49516,L,299.2,308.4,1434,46.8,2,0,0,0,0,0,0,1,0.14783691872254756
2338,L49517,L,299.2,308.4,1877,23.9,4,0,0,0,0,0,0,1,0.047329796688297066
2339,L49518,L,299.3,308.3,1651,28.0,6,0,0,0,0,0,0,1,0.11984919404915678
2340,L49519,L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0,1,0.14689511245959352
2341,L49520,L,299.1,308.1,1479,40.7,10,0,0,0,0,0,0,1,0.14114555360162917
2342,L49521,L,299.1,308.2,1409,46.4,12,0,0,0,0,0,0,1,0.1367142193537813
2343,M17202,M,299.2,308.2,1674,28.2,14,0,0,0,0,0,0,1,0.10826789162609501
2344,L49523,L,299.1,308.3,1305,61.4,17,0,0,0,0,0,0,1,0.05282242307628182
2345,M17204,M,299.2,308.3,1755,26.4,19,0,0,0,0,0,0,1,0.09088838094971119
2346,L49525,L,299.2,308.4,1475,38.7,22,0,0,0,0,0,0,1,0.1543910985012008
2347,L49526,L,299.2,308.4,1402,47.7,24,0,0,0,0,0,0,1,0.13924043675284403
2348,L49527,L,299.2,308.3,1410,43.0,26,0,0,0,0,0,0,1,0.1436837719824221
2349,L49528,L,299.2,308.4,1436,41.8,28,0,0,0,0,0,0,1,0.15057928144102428
2350,M17209,M,299.3,308.5,1386,42.2,30,0,0,0,0,0,0,1,0.1389968133405481
2351,L49530,L,299.3,308.6,1744,26.4,33,0,0,0,0,0,0,1,0.09923381638400997
2352,L49531,L,299.2,308.4,1393,48.4,35,0,0,0,0,0,0,1,0.13615596938537194
2353,M17212,M,299.3,308.5,1422,45.4,37,0,0,0,0,0,0,1,0.14892650538629687
2354,L49533,L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0,1,0.05661281144154462
2355,L49534,L,299.3,308.6,1433,37.7,42,0,0,0,0,0,0,1,0.147767575691373
2356,M17215,M,299.3,308.5,1305,60.6,44,0,0,0,0,0,0,1,0.05970576708688824
2357,H31770,H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0,1,0.159364988024567
2358,L49537,L,299.3,308.5,1772,26.1,52,0,0,0,0,0,0,1,0.08360529878200473
2359,M17218,M,299.2,308.4,1381,42.5,54,0,0,0,0,0,0,1,0.135522995357805
2360,L49539,L,299.3,308.5,1413,38.5,57,0,0,0,0,0,0,1,0.14369014107241618
2361,H31774,H,299.2,308.4,1388,53.2,59,0,0,0,0,0,0,1,0.11873359851110304
2362,M17221,M,299.2,308.6,1631,35.4,64,0,0,0,0,0,0,1,0.13828840105963564
2363,H31776,H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0,1,0.1585782296063304
2364,L49543,L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0,1,0.15012188181625064
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,1,0.12597336311085933
2366,L49545,L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0,1,0.05915876669371212
2367,L49546,L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0,1,0.1542743695856983
2368,M17227,M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0,1,0.15693173230865187
2369,M17228,M,299.3,308.4,1468,42.2,83,0,0,0,0,0,0,1,0.15788483383004132
2370,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0,1,0.048558417761256245
2371,L49550,L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,1,0.12968802432595294
2372,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0,1,0.14622243698575826
2373,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,1,0.13805976509435808
2374,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0,1,0.12373561481158368
2375,M17234,M,299.2,308.4,1538,38.0,98,0,0,0,0,0,0,1,0.15173814641562777
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,1,0.1359647703161035
2377,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0,1,0.12341930692027714
2378,M17237,M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0,1,0.1311083558184012
2379,L49558,L,299.1,308.2,1348,56.1,110,0,0,0,0,0,0,1,0.09325688458918746
2380,H31793,H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0,1,0.13924210694069622
2381,L49560,L,299.0,308.1,1242,60.9,117,0,0,0,0,0,0,1,0.03830732822459504
2382,L49561,L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0,1,0.12753746234253366
2383,L49562,L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0,1,0.12945428214596083
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0,1,0.1238370262439174
2385,M17244,M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0,1,0.14327251215216447
2386,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0,1,0.12844471964328458
2387,L49566,L,299.1,308.4,1543,37.9,130,0,0,0,0,0,0,1,0.14810307509830534
2388,M17247,M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0,1,0.1471765183663024
2389,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,1,0.14960971652305777
2390,L49569,L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0,1,0.05753888394887019
2391,L49570,L,299.2,308.5,1487,41.2,140,0,0,0,0,0,0,1,0.1536915142918201
2392,L49571,L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0,1,0.1306627726116033
2393,L49572,L,299.2,308.5,1340,50.0,144,0,0,0,0,0,0,1,0.12208878498078513
2394,L49573,L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0,1,0.1529613499282071
2395,L49574,L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0,1,0.154037775919875
2396,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0,1,0.10966200717073887
2397,M17256,M,299.1,308.5,1592,34.2,153,0,0,0,0,0,0,1,0.13261139496308644
2398,L49577,L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0,1,0.14757096934359903
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,1,0.1528440056060691
2400,M17259,M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0,1,0.14193107101701946
2401,H31814,H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,1,0.11817501069954983
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,1,0.13576453139707617
2403,L49582,L,299.2,308.7,1325,51.0,171,0,0,0,0,0,0,1,0.11665040214003908
2404,H31817,H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0,1,0.13790482869194554
2405,M17264,M,299.1,308.7,2008,20.3,178,0,0,0,0,0,0,1,0.020579689861282335
2406,L49585,L,299.1,308.7,1498,38.9,181,0,0,0,0,0,0,1,0.15614598081359188
2407,L49586,L,299.1,308.6,1437,41.6,183,0,0,0,0,0,0,1,0.15050342575993902
2408,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0,1,0.14926205327834985
2409,L49588,L,299.0,308.4,1356,52.6,188,0,0,0,0,0,0,1,0.1176060520470909
2410,L49589,L,299.1,308.5,1539,46.8,190,0,0,0,0,0,0,1,0.13859677882718158
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0,1,0.12406848762172656
2412,L49591,L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,1,0.14936987599595503
2413,L49592,L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0,1,0.14490626263502993
2414,L49593,L,299.0,308.5,1886,23.0,198,0,0,0,0,0,0,1,0.04875536543766512
2415,L49594,L,299.1,308.5,1415,43.4,0,0,0,0,0,0,0,1,0.14262873041525287
2416,M17275,M,299.1,308.5,1587,35.6,2,0,0,0,0,0,0,1,0.13868303316991287
2417,L49596,L,299.0,308.4,1571,38.6,5,0,0,0,0,0,0,1,0.14425430178354764
2418,L49597,L,298.9,308.3,1576,36.6,7,0,0,0,0,0,0,1,0.1420749527501634
2419,L49598,L,298.9,308.3,1660,34.4,9,0,0,0,0,0,0,1,0.12234607672235115
2420,M17279,M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0,1,0.11273728416560164
2421,H31834,H,298.8,308.2,1450,44.7,14,0,0,0,0,0,0,1,0.1437112081936549
2422,L49601,L,298.9,308.2,2384,15.0,19,0,0,0,0,0,0,-1,-0.06771884454663268
2423,L49602,L,298.8,308.2,1443,53.4,21,0,0,0,0,0,0,1,0.10927951522409701
2424,M17283,M,298.9,308.2,2022,20.0,23,0,0,0,0,0,0,1,0.004231781549640878
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0,1,0.06310315965450486
2426,L49605,L,298.8,308.1,1472,53.5,28,0,0,0,0,0,0,1,0.10943872396935789
2427,M17286,M,298.9,308.2,1372,63.6,30,1,0,0,1,0,0,1,0.061597364005032795
2428,L49607,L,298.9,308.3,1855,23.8,33,0,0,0,0,0,0,1,0.052752527394230975
2429,M17288,M,299.0,308.3,1377,47.2,35,0,0,0,0,0,0,1,0.1342713177380308
2430,L49609,L,298.9,308.3,1432,48.9,38,0,0,0,0,0,0,1,0.1359880272466305
2431,M17290,M,298.9,308.2,1335,47.8,40,0,0,0,0,0,0,1,0.12430678598044453
2432,M17291,M,298.9,308.2,1411,51.3,43,0,0,0,0,0,0,1,0.12960462744346174
2433,L49612,L,298.9,308.2,1510,43.5,46,0,0,0,0,0,0,1,0.1430650390303847
2434,L49613,L,299.0,308.3,1441,44.0,48,0,0,0,0,0,0,1,0.14727433543249846
2435,M17294,M,299.0,308.2,1358,42.7,50,0,0,0,0,0,0,1,0.1285905627814738
2436,L49615,L,298.9,308.2,1686,30.4,53,0,0,0,0,0,0,1,0.10858407279002402
2437,H31850,H,299.0,308.2,1662,30.4,55,0,0,0,0,0,0,1,0.11008096103310855
2438,L49617,L,299.1,308.3,1426,40.1,60,0,0,0,0,0,0,1,0.14032985535561499
2439,M17298,M,299.1,308.4,1330,53.6,62,0,0,0,0,0,0,1,0.10389434186897073
2440,L49619,L,299.1,308.4,1693,31.6,65,0,0,0,0,0,0,1,0.11739459645765998
